Date,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMD,AME,AMG,AMGN,AMP,AMT,AMZN,ANSS,ANTM,AON,AOS,APA,APC,APD,APH,APTV,ARE,ATVI,AVB,AVY,AWK,AXP,AZO,BA,BABA,BAC,BAX,BBT,BBY,BDX,BIDU,BIIB,BK,BLK,BLL,BRK.B,CA,CAH,CAT,CB,CDNS,CF,CHD,CHRW,CHTR,CI,CINF,CLX,CMG,CMS,COG,CPB,CRM,CTSH,CVX,D,DAL,DE,DFS,DG,DHI,DHR,DISCA,DISCK,DISH,DLR,DLTR,DOV,DRI,DVA,DVN,ED,FB,GOOG,GOOGL,HRB,INTC,KMX,KO,LNT,MA,MMM,MO,MSFT,NVDA,ORCL,SCHW,SNE,SYMC,T,TCEHY,TSLA,V
Date,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close
2016-08-10,47.51,34.18,166.65,108.0,66.43,87.9,123.46,44.81,113.22,100.62,63.79,44.31,90.04,218.74,60.3,51.02,67.56,12.18,119.54,36.585,252.18,59.0,45.4,84.78,49.73,52.02,82.09,93.37,64.84,69.42,71.35,132.67,26.41,6.49,47.29,143.47,171.23,95.72,116.24,768.56,95.93,128.15,109.77,47.17,48.78,52.63,137.7788,60.11,54.5937,111.12,41.1,183.74,78.69,78.11,64.74,803.45,132.28,87.33,14.81,48.6,37.13,33.73,174.97,165.63,284.5005,39.84,366.44,40.095,146.69,34.22,83.55,82.65,126.22,24.68,21.57,50.705,69.02,254.07,127.6,76.0,133.85,395.07,43.75,24.01,61.31,80.24,57.53,100.14,75.01,36.48,78.15,57.44,93.02,32.16,81.22,25.76,24.65,50.87,101.61,98.12,58.5067,61.54,70.11,39.57,78.24,124.88,784.68,808.49,23.88,34.53,58.36,43.61,39.26,96.29,178.82,66.84,58.02,58.51,41.09,29.56,32.85,21.73,43.2,24.16,225.65,79.68
2016-08-11,48.13,34.96,166.71,107.93,66.95,88.95,124.09,45.05,113.39,101.67,64.14,43.93,90.4,219.94,61.71,51.02,67.72,12.24,119.19,36.535,253.02,59.18,44.87,85.24,49.75,51.41,82.58,94.63,66.11,69.11,71.81,133.67,26.82,6.58,47.49,143.81,172.43,96.13,115.89,771.24,96.71,128.2,109.9,47.43,49.59,54.01,137.7973,60.38,54.7361,110.72,41.31,181.31,78.3,77.83,65.48,801.24,133.0,91.77,14.88,49.03,37.19,34.62,176.71,167.72,289.6771,40.04,367.39,40.28,147.74,34.35,83.61,83.24,126.59,24.8,22.26,50.16,69.03,258.06,126.62,76.04,133.2,398.22,43.72,24.56,61.09,81.48,57.33,101.4,75.4,36.7,77.99,58.05,92.72,32.35,81.54,26.1,24.89,51.01,101.64,97.37,59.4236,62.67,70.09,41.31,78.39,124.9,784.85,808.2,24.04,34.68,59.17,43.75,39.4,96.53,181.0,66.74,58.3,59.7,41.28,29.92,33.04,22.11,43.39,24.45,224.91,80.12
2016-08-12,48.14,34.92,166.0,108.18,67.19,88.91,123.69,45.04,113.03,101.04,64.24,44.07,90.13,219.03,61.83,51.05,67.55,12.22,119.58,36.345,249.61,58.85,45.05,85.19,49.38,51.97,83.01,95.65,65.38,69.13,72.35,133.44,27.18,6.73,47.6,143.13,173.02,95.6,116.5,772.56,96.69,130.19,109.61,47.05,49.01,54.28,138.5277,60.4,53.5886,112.45,41.14,180.79,78.19,77.76,65.38,795.86,133.1,98.25,14.91,48.59,37.01,34.87,173.98,167.98,289.1705,39.73,366.6,40.15,147.72,34.2,83.6,83.0,126.33,24.71,22.35,50.24,69.68,258.62,133.31,75.8,133.42,397.33,43.86,25.08,60.96,81.63,58.2,102.16,75.96,36.35,77.0,58.17,92.91,32.16,81.39,26.35,25.33,51.02,103.24,96.28,58.7379,62.75,69.15,41.67,78.79,124.88,783.22,807.05,24.56,34.57,59.56,44.03,39.54,96.12,180.27,66.74,57.94,63.04,41.09,29.7,32.82,22.54,43.28,24.17,225.61,80.02
2016-08-15,48.44,35.87,167.76,109.48,67.39,89.39,123.39,45.15,113.6,100.93,65.27,43.77,90.35,215.07,62.98,50.41,66.52,12.09,119.17,36.34,254.05,59.22,45.54,85.79,49.3,52.05,84.08,96.0,66.12,69.39,72.82,136.07,27.47,6.95,48.31,143.88,174.58,96.85,115.79,768.49,97.47,129.29,109.55,47.375,49.88,54.6,140.0809,60.52,54.2587,110.75,41.48,181.77,78.17,76.54,65.63,794.36,134.66,97.17,15.02,48.41,37.53,34.51,174.21,172.95,288.6639,40.16,370.74,40.37,147.78,34.35,83.19,84.15,126.35,24.75,23.2,50.015,69.23,260.51,132.63,75.96,132.24,397.48,43.01,25.41,60.61,78.92,57.88,102.77,75.0,36.92,78.28,58.21,92.13,32.46,81.23,26.58,25.42,52.25,101.8,96.26,59.3519,62.37,68.33,41.96,76.24,123.9,782.44,805.96,24.31,34.91,60.51,44.24,38.94,96.44,180.56,66.26,58.12,62.98,41.39,30.21,32.76,22.88,43.02,24.68,225.59,80.91
2016-08-16,48.28,36.75,160.4,109.38,66.74,89.46,122.46,44.92,112.98,100.6,64.88,43.47,89.56,211.85,62.65,49.82,65.68,12.0,118.93,36.1,253.19,59.31,44.61,85.19,48.77,52.0,81.73,94.71,66.0,68.95,72.23,133.76,27.22,6.78,48.38,141.26,172.16,96.54,114.12,764.04,96.72,129.33,109.17,46.755,50.97,54.15,141.2365,59.84,54.0493,109.84,39.31,178.84,77.3,75.53,65.3,789.54,135.0,96.66,15.17,48.24,37.5,34.31,172.78,173.3,288.6915,39.99,367.07,40.145,147.24,34.16,82.68,84.29,126.07,24.37,23.2,49.645,69.82,257.14,131.83,75.33,131.08,400.86,42.3,25.08,60.13,77.96,57.3,102.62,74.68,36.94,78.15,58.0,89.49,32.35,80.7,26.35,25.24,52.16,100.67,95.51,59.1844,62.27,68.26,42.47,75.08,123.3,777.14,801.19,24.39,35.21,60.16,43.83,38.2,95.62,179.25,66.26,57.44,62.6,41.32,30.14,32.78,22.98,41.96,25.1,223.61,80.81
2016-08-17,48.43,36.6,158.05,109.22,66.83,88.94,121.76,44.68,112.93,99.7,64.2,43.63,89.33,203.71,62.79,50.71,66.5,12.28,120.55,36.335,253.3,59.03,44.22,85.8,48.6,52.34,80.55,93.03,67.35,69.12,71.66,133.06,27.29,6.68,48.38,141.8,174.31,97.22,114.56,764.63,97.49,129.54,109.47,46.795,51.63,54.38,142.1148,59.96,54.4011,109.54,39.88,178.3,77.29,76.96,65.68,786.26,134.72,97.0,15.15,47.98,37.67,33.3,173.11,172.73,289.06,40.21,370.1,40.13,149.08,33.93,82.78,84.41,126.09,24.42,23.31,49.615,69.9,257.43,132.3,75.43,131.5,399.18,43.03,25.01,60.43,76.32,57.0,102.22,76.65,37.51,77.43,58.08,90.92,32.05,81.02,26.97,25.93,51.18,101.78,95.49,58.9054,62.42,67.2,43.31,76.38,124.37,779.91,805.42,24.47,35.02,58.82,44.06,38.92,95.59,179.87,66.46,57.56,61.15,41.21,30.11,32.37,22.92,41.86,26.21,223.24,80.84
2016-08-18,46.72,36.67,157.43,109.08,66.77,88.97,121.52,44.36,112.35,100.67,64.13,43.57,89.83,202.31,63.5,51.35,67.4,12.5,121.04,36.13,252.93,58.98,44.2,86.14,48.52,52.35,81.28,94.71,67.7,69.44,71.89,132.43,27.68,7.04,48.93,141.75,174.75,97.17,114.35,764.46,97.43,129.43,109.43,46.95,53.6,55.94,143.2704,60.51,54.5016,110.2,40.02,177.23,76.95,77.4,65.63,788.36,135.0,97.0,15.16,48.01,37.75,33.2,173.7,175.4,288.6547,40.24,370.79,40.135,148.81,34.03,82.42,83.38,127.26,24.76,22.74,49.965,68.96,254.83,132.62,76.1,131.22,394.91,43.57,26.06,60.82,76.91,56.94,103.55,76.86,37.07,76.94,58.12,91.69,32.05,80.56,26.84,25.91,51.53,101.22,95.86,59.1446,62.62,67.65,44.76,77.38,123.91,777.5,802.75,23.95,34.97,59.15,44.1,39.51,95.27,179.18,66.31,57.6,62.1,41.14,30.19,33.1,23.11,41.4,26.44,223.51,80.27
2016-08-19,47.62,36.49,158.04,109.36,67.1,88.85,121.43,44.24,113.05,100.32,64.14,43.48,89.85,200.14,63.74,50.57,66.37,12.22,120.08,36.44,253.14,58.86,43.74,86.87,48.54,52.95,82.74,94.82,67.07,69.17,71.28,132.135,29.64,7.62,49.28,141.73,173.62,97.01,113.61,757.31,97.69,129.52,108.56,47.105,53.49,54.83,143.9268,61.19,54.7026,109.28,39.98,176.16,77.45,76.44,65.53,793.9,134.44,96.86,15.22,47.95,37.8,32.59,173.85,177.53,291.8141,40.25,372.05,40.29,148.75,34.16,81.72,83.84,126.48,24.99,23.02,49.705,69.42,252.63,133.0,76.0,130.8,388.5,43.06,25.96,61.03,77.48,57.14,102.32,75.8,36.77,87.32,57.87,90.85,31.88,80.74,26.73,25.98,50.4,101.02,95.57,59.304,61.63,64.48,44.33,76.5,123.56,775.42,799.65,24.05,35.24,59.3,43.92,38.84,95.22,179.61,66.33,57.62,62.26,41.32,30.45,32.72,23.72,41.01,26.17,225.0,80.47
2016-08-22,47.58,36.0,158.47,108.51,67.01,88.75,120.67,44.17,113.76,100.24,63.84,43.8,89.91,200.54,63.29,50.65,66.52,12.29,120.15,36.32,253.54,58.99,44.05,86.71,48.8,52.98,83.85,94.4,66.86,68.87,71.91,136.53,29.15,7.58,49.21,140.72,174.35,96.81,114.62,759.48,97.55,129.72,109.39,47.325,53.15,54.27,143.7419,61.5,54.4932,109.9,40.12,175.95,77.16,76.63,65.36,790.67,134.99,95.65,15.18,47.98,37.79,32.8,174.46,173.85,291.8141,40.18,371.55,40.35,148.45,34.07,82.15,83.59,126.32,24.95,23.69,49.92,69.44,252.65,133.35,76.0,130.93,396.04,43.18,25.74,61.31,77.25,57.74,101.94,76.28,36.61,87.96,57.73,90.8,32.07,80.93,26.56,25.86,49.89,101.61,95.76,59.2482,61.48,65.17,44.1,76.75,124.15,772.15,796.95,24.23,35.36,58.93,43.74,39.08,95.79,179.07,66.34,57.67,62.52,41.22,30.18,33.01,23.74,40.91,26.2155,222.93,81.06
2016-08-23,47.82,36.4,157.94,108.85,66.17,88.99,121.07,43.9,115.48,101.14,63.8,44.12,89.98,201.53,63.46,50.42,66.28,12.18,119.77,36.39,253.21,59.02,44.24,86.73,48.47,53.6,84.17,93.61,67.35,68.36,72.18,137.42,29.95,7.67,49.28,143.65,174.4,97.66,115.22,762.45,98.29,129.12,109.44,47.895,53.39,56.05,143.6957,61.48,56.8385,109.68,40.64,174.97,78.16,76.49,65.68,788.88,134.14,95.79,15.35,47.98,37.86,39.23,174.91,173.49,293.0668,40.25,372.28,40.265,148.77,34.25,82.02,84.01,125.38,25.24,24.83,49.855,69.4,252.24,133.0,75.99,130.45,397.0,42.82,26.01,60.45,78.02,58.15,101.68,75.83,36.69,88.09,58.07,91.49,32.99,81.03,26.39,25.59,49.98,99.65,95.51,59.1286,62.46,65.45,45.23,76.46,124.37,772.08,796.59,24.51,35.4,59.09,43.85,38.58,96.29,179.77,66.46,57.89,62.91,41.5,30.42,33.12,23.87,40.85,26.17,224.84,80.8
2016-08-24,46.7,36.65,160.36,108.03,65.06,88.39,117.4,43.17,114.57,101.14,62.7,43.32,89.68,198.22,63.17,50.32,66.34,12.08,118.71,36.35,243.27,58.91,44.0,86.84,48.61,53.98,82.19,92.41,67.92,68.26,71.8,132.12,29.7,7.43,49.62,141.21,170.84,97.53,114.57,757.25,98.13,127.61,109.48,47.635,52.74,54.16,143.4923,61.43,57.5001,109.01,40.67,174.48,77.37,76.26,65.16,777.12,133.29,93.88,15.4,47.06,37.77,39.5,173.25,171.49,284.9242,40.29,369.12,39.905,148.41,34.11,81.08,83.15,125.26,25.21,24.04,49.575,69.65,251.74,131.37,76.05,130.77,403.75,42.86,25.61,60.73,77.82,57.67,102.2,76.12,36.77,87.42,57.81,91.79,32.67,80.61,26.11,25.34,49.59,98.88,94.93,58.6901,62.96,64.51,44.51,76.32,123.48,769.64,793.6,24.56,35.15,58.22,43.85,38.82,95.53,179.41,66.16,57.95,61.94,41.07,30.23,33.25,23.76,40.87,25.83,222.62,80.29
2016-08-25,47.26,36.72,160.18,107.57,64.72,85.51,116.94,42.84,115.04,101.69,62.72,42.56,89.77,200.36,63.7,50.44,66.37,12.11,117.52,36.495,236.31,58.94,44.87,87.64,48.89,54.56,82.57,92.02,68.34,68.54,72.09,129.17,29.65,7.465,49.79,140.34,170.23,97.42,114.25,759.22,98.39,127.11,110.11,47.75,52.51,55.15,143.973,61.44,57.5001,109.24,40.99,175.18,77.9,76.27,65.0,773.05,132.98,93.94,15.53,47.1,37.91,39.51,174.14,172.85,282.6399,40.53,368.5,39.91,148.64,33.91,79.36,82.84,126.06,25.43,24.23,49.845,68.87,252.07,129.41,76.89,131.05,413.34,42.96,25.4,61.13,80.16,57.57,101.89,76.24,36.47,87.29,58.01,75.61,32.63,80.52,25.87,25.09,49.3,98.77,85.5,58.7539,63.0,64.24,44.38,76.45,123.89,769.41,791.3,24.47,35.09,58.38,43.67,38.87,95.59,179.58,65.92,58.17,61.53,41.1,30.49,33.44,23.73,41.07,25.72,220.96,80.32
2016-08-26,47.32,36.23,156.83,106.94,64.61,85.75,118.76,42.98,115.2,102.06,62.96,42.39,89.79,198.65,68.87,49.4,64.69,12.02,117.23,36.375,237.93,59.02,44.34,87.69,49.02,55.31,81.79,92.67,67.27,68.32,71.58,129.63,29.97,7.67,49.66,142.49,171.97,98.34,113.23,769.0,98.51,124.94,110.03,47.66,52.35,55.26,142.6048,61.51,58.3126,108.27,41.05,173.55,76.93,74.8,64.79,753.47,132.23,95.06,15.79,47.18,37.99,39.48,175.47,173.47,283.8558,40.85,371.09,39.345,147.91,34.08,79.35,82.66,125.91,25.57,23.98,49.55,68.78,250.93,127.65,76.2,130.63,418.75,41.95,25.23,60.48,80.03,57.87,101.32,74.74,36.09,86.74,58.46,75.5,31.94,81.2,25.73,25.0,48.84,99.46,85.5,58.6183,61.19,63.68,44.43,74.77,124.96,769.54,793.22,24.26,35.26,58.7,43.32,37.92,96.47,179.41,65.83,58.03,62.03,41.26,30.95,33.18,23.72,40.68,25.82,219.99,80.57
2016-08-29,47.62,36.17,157.67,106.82,64.51,86.31,120.71,43.25,114.85,102.3,62.89,42.84,89.59,198.81,68.32,49.77,65.18,12.15,117.02,36.85,236.65,59.43,45.15,88.72,49.57,55.04,82.75,93.45,67.04,68.74,72.1,127.99,30.05,7.59,49.82,142.37,171.51,99.03,113.84,771.29,98.5,124.18,111.44,48.315,52.83,56.22,144.1209,62.08,59.3345,109.74,41.29,175.55,77.37,75.43,65.52,750.85,132.9,94.88,15.84,47.41,38.09,39.02,177.25,173.65,281.9767,41.26,373.8,39.47,149.3,34.29,79.77,83.1,127.08,25.57,24.98,50.0,69.43,252.31,128.49,77.36,131.46,423.02,42.33,25.16,61.12,79.92,57.85,102.05,75.69,36.55,86.93,59.15,77.49,31.84,81.84,25.66,24.94,49.86,100.68,85.53,58.7539,61.24,64.41,45.01,75.25,126.54,772.15,795.82,24.55,35.55,59.48,43.54,38.25,96.78,180.5,66.1,58.1,61.99,41.31,31.05,32.85,24.13,41.0,26.01,215.2,80.87
2016-08-30,47.14,37.05,156.66,106.0,64.16,86.04,119.34,42.83,115.35,102.0,62.9,43.21,89.79,200.7,68.03,49.3,64.32,12.02,116.87,37.14,236.99,59.64,44.85,89.5,49.54,54.89,81.73,93.19,67.55,69.17,71.26,128.22,29.99,7.49,49.61,143.75,170.76,100.66,113.22,767.58,95.35,125.42,111.19,48.42,52.43,55.78,144.8236,62.27,58.9743,110.29,41.58,174.42,77.5,74.03,65.45,741.86,130.81,96.0,16.19,46.89,38.33,38.9,177.73,175.45,283.5702,41.71,376.0,39.475,150.23,34.28,79.72,82.48,127.24,25.52,26.17,49.715,69.52,256.03,128.22,77.35,130.66,415.15,41.79,24.84,60.73,79.83,57.91,101.7,74.95,37.16,85.72,59.65,75.65,32.09,81.2,25.59,24.82,49.83,99.02,84.11,58.5306,60.88,64.66,44.44,74.6,125.84,769.09,791.92,24.2,35.7,59.5,43.24,37.84,97.09,180.15,65.88,57.89,61.63,41.31,31.61,32.59,23.98,40.89,26.44,211.34,81.17
2016-08-31,46.98,36.3,157.38,106.1,64.1,86.97,117.94,42.02,115.0,102.31,62.56,43.76,89.81,204.58,67.4,49.42,64.57,12.07,117.12,37.09,234.54,59.83,45.18,89.55,49.41,54.9,79.97,92.9,67.53,68.96,71.22,125.86,29.84,7.4,48.75,142.05,170.06,101.08,113.38,769.16,95.09,125.08,111.35,48.24,49.7,53.47,143.8713,62.31,59.1837,110.09,41.37,175.01,77.44,73.99,65.58,741.8,129.45,97.19,16.14,46.73,38.5,38.48,177.21,171.07,281.5162,41.67,372.81,39.595,150.49,33.91,79.67,81.95,126.93,25.44,26.0,49.71,69.42,257.21,128.26,77.11,131.04,413.73,41.97,24.63,60.72,79.42,57.44,100.58,74.16,36.75,84.55,60.0,73.41,32.06,81.41,25.51,24.82,50.23,99.09,82.7,57.8051,61.64,64.63,43.33,75.25,126.12,767.05,789.85,21.66,35.89,58.95,43.43,37.95,96.63,179.24,66.09,57.46,61.34,41.22,31.46,32.16,24.13,40.88,25.89,212.01,80.9
2016-09-01,46.99,36.24,158.76,106.73,64.03,87.15,117.63,42.3,115.06,102.9,63.06,43.14,90.63,210.19,67.37,49.15,64.41,12.01,116.16,36.935,237.76,59.41,45.38,89.26,49.42,55.07,81.3,93.76,67.26,68.66,71.84,125.63,30.29,7.35,48.78,139.81,170.13,99.89,113.82,770.62,94.58,123.36,111.35,48.18,49.79,53.54,144.5,62.33,58.8822,109.99,42.15,175.81,77.34,73.36,64.86,744.77,129.9,97.42,15.98,46.18,38.32,38.54,177.02,176.55,281.8846,41.47,372.17,39.925,150.35,33.91,79.7,81.45,127.1,25.51,25.6,49.875,71.04,268.82,127.64,77.26,131.04,414.68,41.85,24.46,56.91,75.91,57.59,100.21,74.06,36.82,83.55,59.6,73.78,31.56,81.44,25.69,24.95,50.66,99.45,83.18,57.837,61.89,64.19,43.7,74.88,126.17,768.78,791.4,21.57,36.02,59.01,43.35,37.67,97.62,179.98,66.32,57.59,63.15,41.16,30.98,32.14,24.15,40.96,25.96,200.77,81.3
2016-09-02,47.0,36.53,158.57,107.73,64.12,87.44,117.43,42.09,115.66,103.57,63.15,43.82,90.39,209.9,68.01,49.66,65.24,12.23,116.73,36.995,235.96,59.86,45.82,90.24,49.99,55.33,81.96,95.78,68.21,68.95,72.39,123.67,30.02,7.51,49.15,140.45,169.77,101.11,115.09,772.44,95.66,124.24,112.1,48.49,51.29,56.49,145.2303,62.58,58.7733,111.85,42.8,175.46,78.14,74.8,65.19,739.73,131.16,99.25,16.0,46.28,38.49,38.75,177.32,177.78,288.8481,41.65,373.85,40.33,150.72,34.19,79.73,81.69,127.81,25.91,25.94,49.97,71.32,271.79,128.18,77.85,131.97,408.41,42.31,24.41,57.73,75.1,58.36,100.93,74.75,37.17,84.05,60.02,73.32,31.61,81.19,25.89,25.08,51.78,100.1,83.11,58.0044,62.33,64.78,44.27,75.55,126.51,771.46,796.87,21.65,36.08,60.06,43.66,38.21,97.89,180.81,66.88,57.67,62.53,41.25,31.27,32.64,24.28,40.95,26.245,197.78,82.0
2016-09-05,47.0,36.53,158.57,107.73,64.12,87.44,117.43,42.09,115.66,103.57,63.15,43.82,90.39,209.9,68.01,49.66,65.24,12.23,116.73,36.995,235.96,59.86,45.82,90.24,49.99,55.33,81.96,95.78,68.21,68.95,72.39,123.67,30.02,7.51,49.15,140.45,169.77,101.11,115.09,772.44,95.66,124.24,112.1,48.49,51.29,56.49,145.2303,62.58,58.7733,111.85,42.8,175.46,78.14,74.8,65.19,739.73,131.16,99.25,16.0,46.28,38.49,38.75,177.32,177.78,288.8481,41.65,373.85,40.33,150.72,34.19,79.73,81.69,127.81,25.91,25.94,49.97,71.32,271.79,128.18,77.85,131.97,408.41,42.31,24.41,57.73,75.1,58.36,100.93,74.75,37.17,84.05,60.02,73.32,31.61,81.19,25.89,25.08,51.78,100.1,83.11,58.0044,62.33,64.78,44.27,75.55,126.51,771.46,796.87,21.65,36.08,60.06,43.66,38.21,97.89,180.81,66.88,57.67,62.53,41.25,31.27,32.64,24.28,40.95,26.245,197.78,82.0
2016-09-06,46.95,36.96,160.14,107.7,64.61,87.63,117.98,42.16,115.36,103.5,62.73,43.94,89.86,213.08,67.69,49.84,66.04,12.84,116.37,36.83,239.12,59.45,46.75,89.88,50.05,55.5,83.04,95.26,69.0,69.31,72.07,125.85,29.98,7.34,48.92,141.81,170.84,100.66,117.15,788.87,95.3,124.29,112.21,47.89,51.67,57.19,145.5169,62.66,59.0245,112.41,43.51,178.83,78.11,75.9,65.76,737.26,132.99,103.78,15.78,45.95,37.85,38.24,177.88,189.06,286.1585,41.48,371.59,40.49,150.43,34.08,80.81,82.08,128.04,25.84,25.65,50.31,70.31,274.67,127.58,77.81,132.0,414.07,42.8,24.77,57.7,75.42,58.66,102.43,75.5,36.82,84.47,59.67,72.0,31.45,79.5,25.09,24.47,50.45,101.9,83.28,57.5579,62.57,64.06,44.21,76.28,129.73,780.08,808.02,21.39,36.57,59.52,43.79,38.81,98.79,180.46,67.2,57.61,63.12,41.25,30.73,33.52,24.81,41.23,27.628,202.83,82.53
2016-09-07,47.11,38.75,161.88,108.36,64.97,87.75,119.04,41.9,115.12,103.0,61.65,44.02,89.96,215.7,68.6,50.02,66.05,13.03,116.47,36.765,238.42,59.37,46.85,90.13,50.45,54.08,82.95,96.29,71.03,69.44,70.89,125.09,29.91,6.84,48.74,147.71,170.63,100.76,116.83,784.48,95.21,125.85,112.27,47.98,55.13,57.18,145.5169,62.87,58.8738,114.52,43.38,179.82,78.33,76.0,66.19,732.12,132.64,102.32,15.7,45.9,37.86,38.59,177.76,189.15,287.6599,41.29,373.54,40.325,149.58,34.35,81.16,83.72,127.53,25.98,25.53,49.13,70.22,277.56,126.74,77.68,129.49,438.45,42.84,25.25,57.11,75.01,58.38,102.88,75.39,38.9,84.02,59.54,71.75,32.02,79.35,25.07,24.44,50.79,101.79,82.5,57.1832,62.93,64.33,44.2,76.01,131.05,780.35,807.99,21.83,36.46,60.6,43.64,38.98,99.57,179.75,66.72,57.66,62.19,41.25,30.77,33.44,24.92,41.27,27.42,201.71,83.24
2016-09-08,47.02,39.35,158.87,105.52,64.06,87.27,119.87,41.85,112.3,101.88,61.41,43.24,89.47,217.26,68.81,49.85,66.1,12.95,116.54,36.47,241.69,59.04,45.55,89.95,50.29,53.5,80.92,95.4,71.32,69.22,69.88,130.06,29.79,6.225,48.47,147.53,170.97,100.75,116.25,784.06,94.62,127.67,111.6,48.415,59.05,59.06,144.1209,62.89,59.1921,113.59,43.3,175.94,77.62,75.73,66.24,729.38,132.9,102.57,15.86,46.07,38.23,37.92,176.65,187.5,283.4505,41.44,372.38,40.05,149.78,34.08,80.71,83.54,126.51,25.71,25.96,48.5,70.07,268.66,127.67,77.44,126.99,436.31,42.93,26.5,56.16,74.88,56.16,104.12,75.51,39.29,83.58,59.72,70.67,31.54,79.0,25.38,24.52,51.6,100.46,81.84,57.837,62.42,64.43,45.28,75.87,130.27,775.32,802.84,22.17,36.44,60.17,43.63,38.86,99.98,180.1,66.4,57.43,62.64,40.72,30.92,33.12,24.95,41.19,27.6,197.36,82.97
2016-09-09,44.88,38.49,152.96,103.13,63.36,85.31,116.37,41.01,110.39,99.38,59.62,42.02,86.57,208.66,66.84,48.06,63.71,12.33,115.55,36.2,236.39,58.67,43.83,89.23,49.17,52.5,76.82,91.79,68.86,67.96,66.83,124.92,28.86,5.9,47.78,144.01,166.55,99.41,110.19,760.14,92.61,126.89,108.93,45.54,59.4,57.77,140.0901,61.29,56.9641,106.31,42.29,169.69,75.33,72.49,65.12,722.44,128.53,99.62,15.74,45.09,38.2,36.87,171.0,182.1,272.7381,40.93,362.18,38.9,146.62,33.07,78.81,80.79,124.28,25.04,25.0,47.39,68.9,264.12,128.45,75.5,122.89,426.55,41.31,26.06,54.95,74.2,55.23,101.27,72.5,37.75,82.23,58.74,70.58,30.22,77.02,24.55,23.67,49.69,96.27,81.63,55.0544,61.45,63.65,43.36,72.95,127.1,759.66,788.48,21.94,35.44,55.23,42.27,37.15,98.15,175.64,63.56,56.21,59.52,40.03,30.65,32.45,24.49,39.71,27.02,194.47,81.33
2016-09-12,45.75,38.34,153.37,105.44,64.08,86.95,119.34,41.42,112.76,100.32,60.62,42.96,88.14,216.49,67.35,48.86,64.71,12.59,116.22,36.71,240.23,58.99,44.53,90.3,50.19,53.09,77.44,93.12,69.79,68.48,67.38,129.29,29.59,5.94,48.5,147.68,172.04,101.52,111.27,771.49,93.53,128.58,111.11,46.505,59.9,57.79,139.2118,62.17,57.8101,108.82,43.46,172.55,76.29,73.49,65.9,740.38,130.12,100.8,15.9,45.73,38.71,37.29,173.29,184.13,278.7805,41.46,368.1,39.005,148.97,33.25,79.98,81.92,126.31,25.29,25.51,47.54,69.01,269.31,129.01,76.78,124.04,428.9,41.86,26.3,55.99,74.36,56.4,102.25,74.05,38.44,83.09,59.57,71.77,30.57,78.21,25.18,24.18,50.99,96.1,82.38,55.7959,63.06,64.71,43.19,74.45,128.69,769.02,798.82,22.25,36.08,56.8,43.19,37.72,100.11,178.1,64.67,57.05,60.75,40.68,30.87,32.67,24.85,40.71,27.12,198.3,82.97
2016-09-13,44.9,37.37,151.18,107.95,63.34,85.25,117.38,40.64,110.53,98.77,60.45,42.0,86.69,213.41,65.78,48.1,63.81,12.39,113.99,35.915,240.1,58.23,43.3,88.47,49.62,51.87,76.09,91.98,68.32,67.92,66.58,126.79,29.38,5.74,47.91,144.76,169.3,99.24,108.11,761.01,92.34,124.57,109.57,45.8,57.51,57.59,136.5585,61.61,57.1065,104.43,43.41,168.91,75.61,72.96,64.36,744.15,128.76,100.28,15.72,45.38,37.77,37.47,171.1,181.9,273.9447,40.74,360.91,38.58,146.23,32.13,78.09,80.23,125.85,24.62,24.01,46.96,67.76,264.97,127.54,75.68,123.09,421.36,41.4,25.21,55.44,73.06,55.0,99.43,73.52,37.53,81.09,58.03,70.38,30.03,76.86,24.73,23.77,49.74,93.03,80.18,54.5202,62.6,63.95,41.14,73.23,127.21,759.69,788.72,22.13,35.61,56.43,42.28,37.37,99.39,176.07,63.55,56.53,59.87,40.18,30.44,32.16,24.69,39.97,26.63,196.05,81.89
